Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_TB_History_Farm,Is_In_TB_Hotspot,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,,80.0,5.1,13,FARM_0798_ANIMAL_084,171.0,Angus,Male,Purchased_From_Other_Farm,2021-03-06,Negative,False,False,172,16.888340491165195,Low,47.5,370,March
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_372,25.0,Hereford,Male,Born_On_Farm,2020-10-22,Negative,False,False,218,11.475734666630288,Low,47.5,518,October
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_239,166.0,Limousin,Female,Purchased_From_Other_Farm,2021-05-01,Negative,False,False,170,16.85922837576787,Low,47.5,451,May
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_164,53.0,Charolais,Male,Purchased_From_Other_Farm,2021-04-20,Negative,False,False,153,14.50203073478108,Low,47.5,661,April
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_307,79.0,Holstein,Female,Born_On_Farm,2020-03-17,Negative,False,False,392,6.531496643377089,Low,47.5,121,March
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_049,25.0,Hereford,Female,Born_On_Farm,2022-02-21,Positive,False,False,197,10.093021403131562,Low,47.5,554,February
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_307,36.0,Charolais,Male,Born_On_Farm,2021-09-14,Negative,False,False,334,17.753510034103442,Low,47.5,202,September
FARM_0798,54.414292,-6.991537,BT23 4SW,375,Beef,821,2.0,80.0,5.1,13,FARM_0798_ANIMAL_372,146.0,Charolais,Female,Purchased_From_Other_Farm,2021-04-15,Negative,False,False,129,6.6728389650298965,Low,47.5,527,April
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_178,,Holstein,Male,Born_On_Farm,2020-10-06,Negative,False,False,379,11.133559873572858,Low,52.1,651,October
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_070,47.0,Limousin,Female,Purchased_From_Other_Farm,2020-11-05,Negative,False,False,228,4.725623091372429,Low,52.1,585,November
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_239,18.0,Holstein,Female,Born_On_Farm,2021-05-17,Negative,False,False,250,6.048482430034984,Low,52.1,631,May
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_022,76.0,Jersey,Female,Born_On_Farm,2020-07-07,Negative,False,False,312,4.275513820585615,Low,52.1,374,July
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_083,52.0,Hereford,Female,Born_On_Farm,2020-02-12,Negative,False,False,197,10.974492558025993,Low,52.1,454,February
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_100,65.0,Jersey,Female,Purchased_From_Other_Farm,2020-05-09,Negative,False,False,394,13.144934366371164,Low,52.1,326,May
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_132,135.0,Jersey,Female,Born_On_Farm,2022-10-23,Negative,False,False,124,11.21996614358244,Low,52.1,168,October
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_303,56.0,Limousin,Male,Purchased_From_Other_Farm,2021-04-12,Negative,False,False,311,5.38329786758971,Low,52.1,156,April
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_124,141.0,Charolais,Male,Purchased_From_Other_Farm,2022-02-12,Negative,False,False,106,6.3295330595182655,Low,52.1,714,February
FARM_0799,54.683784,-6.140339,BT12 8GR,358,Dairy,366,5.0,119.0,5.0,17,FARM_0799_ANIMAL_074,129.0,Limousin,Female,Purchased_From_Other_Farm,2021-10-22,Negative,False,False,124,10.999194445199919,Low,52.1,375,October
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_290,104.0,Angus,Male,Born_On_Farm,2021-01-18,Negative,True,True,365,12.54317478935487,Low,108.8,579,January
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,,,0.6,11,FARM_0800_ANIMAL_385,111.0,Charolais,Male,Born_On_Farm,2022-05-21,Positive,True,True,116,4.120140289574458,Low,108.8,252,May
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_040,46.0,Charolais,Female,Born_On_Farm,2022-10-14,Negative,True,True,281,14.160035130567376,Low,108.8,163,October
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_064,97.0,Hereford,Male,Born_On_Farm,2021-06-15,Positive,True,True,332,9.811036448654955,Low,108.8,655,June
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_370,151.0,Limousin,Male,Born_On_Farm,2021-12-21,Positive,True,True,303,9.196866491248883,Low,108.8,604,December
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_142,165.0,Jersey,Male,Purchased_From_Other_Farm,2021-02-24,Negative,True,True,161,14.416352145315798,Low,108.8,288,February
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_271,98.0,Jersey,Female,Purchased_From_Other_Farm,2020-10-15,Negative,True,True,240,12.276381285909105,Low,108.8,659,October
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_050,82.0,Limousin,Male,Born_On_Farm,2022-04-18,Negative,True,True,268,17.279247288551474,Low,108.8,203,April
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_392,117.0,Charolais,Female,Born_On_Farm,2021-03-09,Negative,True,True,117,5.173496512720454,Low,108.8,675,March
FARM_0800,54.122828,-5.847683,BT43 3BE,394,Mixed,284,5.0,137.0,0.6,11,FARM_0800_ANIMAL_330,115.0,Jersey,Female,Purchased_From_Other_Farm,2021-07-28,Negative,True,True,303,7.225809268567195,Low,108.8,181,July
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_002,77.0,Angus,,Purchased_From_Other_Farm,2020-05-10,Negative,False,False,381,11.43131551825147,Low,47.8,554,May
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,,4.8,25,FARM_0801_ANIMAL_060,23.0,Limousin,Male,Purchased_From_Other_Farm,2021-05-20,Negative,False,False,171,7.782710692773837,Low,47.8,379,May
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_078,41.0,Jersey,Female,Born_On_Farm,2021-03-15,Negative,False,False,367,11.670605688056963,Low,47.8,255,March
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_082,121.0,Jersey,Female,Born_On_Farm,2020-01-18,Negative,False,False,356,5.62987233571383,Low,47.8,92,January
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_112,177.0,Jersey,Male,Born_On_Farm,2021-01-29,Negative,False,False,284,10.686862292457047,Low,47.8,443,January
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_058,49.0,Angus,Male,Born_On_Farm,2022-06-02,Negative,False,False,187,12.352962054866456,Low,47.8,523,June
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_032,133.0,Charolais,Male,Born_On_Farm,2022-04-04,Negative,False,False,286,5.019300861151665,Low,47.8,481,April
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_025,118.0,Limousin,Male,Purchased_From_Other_Farm,2021-01-28,Negative,False,False,269,8.281615928703655,Low,47.8,488,January
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_049,110.0,Hereford,Male,Born_On_Farm,2020-04-08,Negative,False,False,241,6.126580247861082,Low,47.8,233,April
FARM_0801,54.471615,-6.617861,BT65 3UT,117,Beef,543,5.0,38.0,4.8,25,FARM_0801_ANIMAL_076,126.0,Holstein,Male,Born_On_Farm,2022-11-07,Negative,False,False,128,13.316502166743367,Low,47.8,691,November
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_031,121.0,,Male,Purchased_From_Other_Farm,2020-01-04,Negative,False,False,183,11.778618168947451,Low,75.7,389,January
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_144,151.0,Angus,Female,Born_On_Farm,2022-06-24,Negative,False,False,228,13.386451180710381,Low,75.7,637,June
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_174,29.0,Limousin,Female,Born_On_Farm,2020-07-28,Negative,False,False,151,5.871601567297528,Low,75.7,674,July
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_105,45.0,Charolais,Male,,2022-01-06,Negative,False,False,114,6.419118682129253,Low,75.7,710,January
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_276,7.0,Limousin,,Born_On_Farm,2021-12-22,Negative,False,False,112,9.507554855455469,Low,75.7,563,December
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_337,143.0,Jersey,Male,Purchased_From_Other_Farm,2021-07-31,Negative,False,False,221,16.110008069233253,Low,75.7,185,July
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_368,34.0,Limousin,Female,Born_On_Farm,2021-06-09,Negative,False,False,254,13.208367693495568,Low,75.7,212,June
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_311,51.0,Holstein,Female,Purchased_From_Other_Farm,2021-01-29,Negative,False,False,329,4.217126291313181,Low,75.7,590,January
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_400,8.0,Charolais,Male,Born_On_Farm,2020-07-18,Negative,False,False,254,15.861566316374642,Low,75.7,231,July
FARM_0802,54.192084,-7.459023,BT47 8FK,428,Dairy,113,2.0,35.0,7.6,29,FARM_0802_ANIMAL_075,,Charolais,Male,Born_On_Farm,2021-11-12,Negative,False,False,206,8.596784987664304,Low,75.7,561,November
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_315,177.0,Jersey,Female,Born_On_Farm,2021-04-22,Negative,False,False,300,6.329624742430761,Low,74.3,587,April
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_014,,Angus,Female,Born_On_Farm,2021-01-09,Negative,False,False,259,8.835532624734718,Low,74.3,99,January
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_001,53.0,Hereford,Female,Purchased_From_Other_Farm,2021-03-31,Negative,False,False,173,12.282342803813169,Low,74.3,266,March
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_201,54.0,Hereford,Female,Born_On_Farm,2021-03-31,Negative,False,False,134,11.00570469170928,Low,74.3,327,March
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_083,176.0,Angus,Female,Born_On_Farm,2020-11-12,Negative,False,False,366,6.584748086060584,Low,74.3,520,November
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_127,135.0,Angus,Female,Purchased_From_Other_Farm,2021-12-01,Negative,False,False,290,9.41171146463708,Low,74.3,391,December
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_177,115.0,Charolais,Female,Born_On_Farm,2022-07-12,Negative,False,False,341,15.306250888627115,Low,74.3,279,July
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_357,119.0,Angus,Female,Born_On_Farm,2022-03-21,Negative,False,False,271,9.053834386721707,Low,74.3,303,March
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_234,106.0,Holstein,Male,Born_On_Farm,2021-12-12,Negative,False,False,225,4.665137951946791,Low,74.3,356,December
FARM_0803,54.15112,-7.161388,BT27 3VX,375,Dairy,769,4.0,43.0,4.0,20,FARM_0803_ANIMAL_078,169.0,Holstein,Male,Born_On_Farm,2020-03-16,Negative,False,False,105,15.774901493052564,Low,74.3,255,March
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_207,137.0,Jersey,Female,,2020-06-10,Negative,False,False,362,12.329035241165506,Medium,16.5,594,June
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_242,126.0,Holstein,Female,Born_On_Farm,2021-07-08,Negative,False,False,203,16.249591236424756,Medium,16.5,146,July
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_076,179.0,Holstein,Female,Born_On_Farm,2022-09-01,Negative,False,False,340,6.731316750452486,Medium,16.5,576,September
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_175,100.0,Limousin,Female,Purchased_From_Other_Farm,2022-10-04,Negative,False,False,206,6.28735761030601,Medium,16.5,211,October
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_196,29.0,Angus,Female,Born_On_Farm,2020-06-19,Negative,False,False,330,15.52245178217364,Medium,16.5,155,June
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_117,32.0,Holstein,Male,Born_On_Farm,2021-10-25,Negative,False,False,172,5.172650719922229,Medium,16.5,121,October
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_140,18.0,Charolais,Female,Purchased_From_Other_Farm,2020-06-23,Negative,False,False,161,6.062406453425799,Medium,16.5,730,June
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_121,111.0,Hereford,,Purchased_From_Other_Farm,2020-08-20,Negative,False,False,203,13.049697690174073,Medium,16.5,304,August
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_011,97.0,Angus,Female,Purchased_From_Other_Farm,2020-08-31,Negative,False,False,175,4.2193094636173445,Medium,16.5,662,August
FARM_0804,54.859592,-7.213289,BT56 9UG,247,Beef,375,2.0,117.0,4.4,19,FARM_0804_ANIMAL_208,108.0,Charolais,Female,Born_On_Farm,2021-12-16,Negative,False,False,205,4.668802664571517,Medium,16.5,697,December
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_161,31.0,Holstein,Male,Born_On_Farm,2022-01-20,Negative,False,True,219,6.495862528087064,Low,46.2,297,January
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_262,153.0,Holstein,Male,Purchased_From_Other_Farm,2020-10-13,Positive,False,True,156,11.258955610185716,Low,46.2,224,October
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_352,119.0,Angus,Male,Purchased_From_Other_Farm,2020-01-31,Negative,False,True,272,11.545113769503846,Low,46.2,716,January
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_110,104.0,Limousin,,Born_On_Farm,2021-07-15,Negative,False,True,109,17.24913563062804,Low,46.2,457,July
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_193,177.0,Holstein,Female,Born_On_Farm,2020-03-25,Negative,False,True,184,11.255553829566018,Low,46.2,228,March
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_386,125.0,Limousin,Male,Born_On_Farm,2021-07-19,Negative,False,True,106,12.803096174968601,Low,46.2,277,July
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,,6.0,15,FARM_0805_ANIMAL_068,125.0,Angus,Male,Purchased_From_Other_Farm,2022-12-14,Negative,False,True,112,13.7283481246983,Low,46.2,92,December
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_187,136.0,Holstein,Male,Purchased_From_Other_Farm,2022-11-27,Negative,False,True,327,17.353066336889974,Low,46.2,187,November
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_149,138.0,Hereford,Male,Purchased_From_Other_Farm,2021-09-05,Negative,False,True,229,15.445675354895148,Low,46.2,300,September
FARM_0805,54.601003,-7.65865,BT49 3TW,390,Beef,674,3.0,93.0,6.0,15,FARM_0805_ANIMAL_381,38.0,Holstein,Female,Born_On_Farm,2020-10-11,Negative,False,True,301,17.394445880851066,Low,46.2,544,October
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_319,44.0,,Female,Born_On_Farm,2021-12-24,Negative,True,False,253,8.10015879587551,Low,70.3,456,December
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_143,6.0,Jersey,Female,Purchased_From_Other_Farm,2022-02-27,Negative,True,False,164,8.252128300364912,Low,70.3,191,February
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_225,76.0,Charolais,Male,Born_On_Farm,2021-06-25,Negative,True,False,218,13.102190000235767,Low,70.3,713,June
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_035,74.0,Jersey,Female,Purchased_From_Other_Farm,2022-01-13,Negative,True,False,218,6.490116693947158,Low,70.3,238,January
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_289,52.0,Jersey,Female,Purchased_From_Other_Farm,2022-08-05,Negative,True,False,152,7.844377805626071,Low,70.3,495,August
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_279,136.0,Jersey,Female,Born_On_Farm,2022-06-16,Negative,True,False,184,6.208188062295352,Low,70.3,472,June
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_258,128.0,Jersey,Male,Born_On_Farm,2022-02-28,Negative,True,False,205,6.108557285375703,Low,70.3,558,February
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_382,82.0,Jersey,Female,Born_On_Farm,2020-01-19,Negative,True,False,391,12.507931813484294,Low,70.3,195,January
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_183,56.0,Angus,Female,Purchased_From_Other_Farm,2021-07-30,Negative,True,False,150,17.171446555951952,Low,70.3,584,July
FARM_0806,54.381782,-7.716543,BT49 9QK,433,Dairy,640,5.0,50.0,9.9,1,FARM_0806_ANIMAL_371,161.0,Holstein,Female,Purchased_From_Other_Farm,2020-06-23,Positive,True,False,321,4.503285097470237,Low,70.3,215,June
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_076,50.0,Limousin,Male,Born_On_Farm,2020-02-12,Negative,False,True,286,8.822991593004648,Low,31.8,233,February
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_173,85.0,Angus,Male,Born_On_Farm,2022-02-03,Negative,False,True,198,10.189330164042724,Low,31.8,309,February
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_166,80.0,Jersey,Female,Born_On_Farm,2020-11-18,Negative,False,True,102,15.657782465589968,Low,31.8,475,November
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_187,68.0,Hereford,Female,Born_On_Farm,2021-04-15,Positive,False,True,299,5.9291938073473,Low,31.8,519,April
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_234,31.0,Hereford,Male,Born_On_Farm,2020-01-21,Negative,False,True,355,6.909016864895702,Low,31.8,535,January
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_246,153.0,Jersey,Male,Born_On_Farm,2020-02-17,Negative,False,True,106,17.189326098949188,Low,31.8,699,February
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_195,24.0,Charolais,Male,Born_On_Farm,2021-08-27,Negative,False,True,230,13.432877469240973,Low,31.8,616,August
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_314,173.0,Limousin,Female,Born_On_Farm,2022-07-27,Positive,False,True,381,4.989583788986954,Low,31.8,149,July
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_039,63.0,,Female,Born_On_Farm,2022-06-18,Negative,False,True,128,17.506670478793534,Low,31.8,407,June
FARM_0807,54.506903,-6.989132,BT6 5DD,330,Beef,808,1.0,79.0,4.8,7,FARM_0807_ANIMAL_152,119.0,Hereford,Female,Born_On_Farm,2021-02-23,Negative,False,True,392,16.52891407177279,Low,31.8,261,February
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_192,138.0,,Male,Purchased_From_Other_Farm,2022-03-27,Negative,False,False,362,9.696748137667223,Low,54.5,279,March
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_031,40.0,Jersey,Female,Born_On_Farm,2021-05-16,Negative,False,False,160,13.652680496494021,Low,54.5,573,May
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_202,166.0,,Male,Purchased_From_Other_Farm,2021-03-12,Negative,False,False,318,4.086897178997949,Low,54.5,311,March
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_281,67.0,Holstein,Male,Born_On_Farm,2020-09-01,Negative,False,False,316,4.147693035814555,Low,54.5,154,September
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,,85.0,5.1,23,FARM_0808_ANIMAL_150,155.0,Jersey,Male,Born_On_Farm,2021-03-31,Negative,False,False,291,7.311154442622282,Low,54.5,589,March
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_050,31.0,Angus,Male,Born_On_Farm,2020-04-20,Negative,False,False,168,9.084503406004039,Low,54.5,229,April
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_151,64.0,Holstein,Female,Born_On_Farm,2022-06-06,Negative,False,False,181,8.458151786825297,Low,54.5,478,June
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_108,91.0,Limousin,Male,Purchased_From_Other_Farm,2020-01-23,Negative,False,False,331,6.577458570541067,Low,54.5,671,January
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_156,91.0,Charolais,Male,Purchased_From_Other_Farm,2021-11-02,Negative,False,False,149,15.046566160397893,Low,54.5,90,November
FARM_0808,55.130155,-6.334555,BT30 3GS,328,Beef,680,3.0,85.0,5.1,23,FARM_0808_ANIMAL_049,115.0,Jersey,Male,Purchased_From_Other_Farm,2022-09-27,Negative,False,False,247,9.237497275661255,Low,54.5,398,September
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_142,54.0,Jersey,Female,Purchased_From_Other_Farm,2020-09-14,Negative,False,False,388,5.937999231397336,Low,80.5,243,September
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_014,177.0,Charolais,Female,Born_On_Farm,2021-05-30,Negative,False,False,137,5.579136809698608,Low,80.5,677,May
FARM_0809,54.160381,-6.485488,BT9 2UT,271,Beef,574,5.0,66.0,6.9,24,FARM_0809_ANIMAL_147,168.0,Jersey,Male,,2022-02-28,Negative,False,False,358,4.091487196111427,Low,80.5,502,February
