Farm_ID,Farm_Location_Lat,Farm_Location_Lon,Farm_Postcode,Farm_Street_Address,Farm_Phone_Number,Subscribed_To_Newsletter,Herd_Size,Farm_Type,Farm_Size_Acres,Biosecurity_Score,Cattle_Movement_In_Last_Year,Proximity_To_Other_Farms_Km,Land_Use_Composition_Woodland_Pct,Animal_ID,Animal_Age_Months,Breed,Sex,Origin_Type,Test_Date,Test_Result,Has_Disease_History_Farm,Avg_Rainfall_3M_Prior_MM,Avg_Temperature_3M_Prior_C,Badger_Density_Score_Local,Proximity_To_Known_Badger_Sett_Km,Days_Since_Last_Test,Test_Season
FARM_0675,54.975033,-6.948614,BT17 2SB,105 Station Road,028 9337 9133,,295,Beef,577,2,74,0.7,4,FARM_0675_ANIMAL_141,28,Jersey,Male,Born_On_Farm,2020-09-21,Positive,False,276,15.3,Medium,98.5,459,September
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_284,60,Limousin,Male,Born_On_Farm,2022-11-21,Negative,False,172,5.0,Medium,7.6,278,November
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_069,179,Charolais,Female,Born_On_Farm,2021-11-29,Positive,False,192,6.7,Medium,7.6,315,November
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_402,138,Hereford,Female,Born_On_Farm,2022-09-17,Positive,False,293,9.1,Medium,7.6,717,September
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_232,108,Jersey,Female,Purchased_From_Other_Farm,2020-09-29,Negative,False,156,12.0,Medium,7.6,105,September
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_195,133,Jersey,Female,Born_On_Farm,2020-04-05,Positive,False,113,13.3,Medium,7.6,557,April
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_390,146,Jersey,Male,Born_On_Farm,2020-09-10,Negative,False,117,12.2,Medium,7.6,676,September
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_376,83,Jersey,Female,Purchased_From_Other_Farm,2020-12-25,Positive,False,281,17.3,Medium,7.6,511,December
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_258,36,Limousin,Male,Purchased_From_Other_Farm,2022-01-26,Positive,False,239,15.1,Medium,7.6,553,January
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_254,156,Angus,Male,Purchased_From_Other_Farm,2022-06-29,Negative,False,137,11.4,Medium,7.6,214,June
FARM_0676,54.38138883959137,-5.964359636390707,BT18 2IZ,37 Banbridge Road,028 8420 2275,No,423,Dairy,171,1,46,1.0,28,FARM_0676_ANIMAL_313,162,Jersey,Female,Purchased_From_Other_Farm,2022-05-08,Negative,False,159,9.2,Medium,7.6,179,May
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_086,149,Jersey,Female,Born_On_Farm,2020-03-30,Negative,False,171,5.3,Low,98.0,178,March
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_202,41,Charolais,Female,Born_On_Farm,2020-06-16,Negative,False,378,5.6,Low,98.0,319,June
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_097,56,Holstein,Female,Purchased_From_Other_Farm,2020-12-05,Negative,False,303,5.3,Low,98.0,690,December
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_152,151,Angus,Male,Born_On_Farm,2022-10-17,Negative,False,396,10.9,Low,98.0,593,October
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_202,54,Holstein,Female,Born_On_Farm,2021-06-23,Negative,False,250,9.2,Low,98.0,158,June
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_084,114,Charolais,Male,Born_On_Farm,2021-01-16,Negative,False,273,8.3,Low,98.0,730,January
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_188,174,Holstein,Female,Born_On_Farm,2021-10-31,Negative,False,335,12.7,Low,98.0,397,October
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_196,55,Hereford,Female,Born_On_Farm,2022-04-18,Negative,False,162,12.6,Low,98.0,223,April
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_137,132,Holstein,Male,Born_On_Farm,2020-10-29,Negative,False,215,8.9,Low,98.0,217,October
FARM_0677,54.888233,-7.004553,BT22 2LQ,11 Oakwood Close,028 4469 8874,No,207,Beef,564,2,35,8.0,23,FARM_0677_ANIMAL_154,65,Charolais,Male,Born_On_Farm,2021-12-20,Negative,False,378,10.9,Low,98.0,659,December
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_082,87,Charolais,Male,Born_On_Farm,2021-02-09,Negative,False,358,10.7,Medium,6.8,578,February
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_098,83,Angus,Male,Born_On_Farm,2020-02-19,Negative,False,234,15.9,Medium,6.8,563,February
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_065,133,Hereford,Female,Born_On_Farm,2022-02-17,Negative,False,217,10.4,Medium,6.8,215,February
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_091,114,Charolais,Male,Purchased_From_Other_Farm,2022-01-22,Negative,False,187,5.7,Medium,6.8,90,January
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_052,69,Holstein,Female,Purchased_From_Other_Farm,2022-07-04,Positive,False,222,11.0,Medium,6.8,257,July
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_132,85,Charolais,Male,Born_On_Farm,2022-10-21,Negative,False,273,15.4,Medium,6.8,592,October
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_069,33,Jersey,Female,Born_On_Farm,2020-06-19,Negative,False,275,12.8,Medium,6.8,132,June
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_075,131,Hereford,Female,Born_On_Farm,2022-12-19,Negative,False,362,17.6,Medium,6.8,429,December
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_053,168,Charolais,Female,Born_On_Farm,2022-01-22,Negative,False,246,8.2,Medium,6.8,680,January
FARM_0678,54.58617025217313,-7.418525662587251,BT47 5MZ,120 Banbridge Road,028 6310 8325,,158,Dairy,184,1,143,0.6,16,FARM_0678_ANIMAL_148,148,Angus,Female,Born_On_Farm,2022-07-10,Positive,False,102,17.0,Medium,6.8,200,July
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_025,26,Jersey,Female,Born_On_Farm,2022-07-28,Negative,False,135,17.2,Low,65.8,641,July
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_032,132,Holstein,Female,Purchased_From_Other_Farm,2021-10-17,Negative,False,120,17.0,Low,65.8,280,October
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_051,148,Charolais,Female,Born_On_Farm,2020-09-09,Negative,False,322,9.3,Low,65.8,494,September
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_063,120,Limousin,Male,Born_On_Farm,2020-10-08,Negative,False,106,10.3,Low,65.8,553,October
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_010,112,Holstein,Male,Born_On_Farm,2021-01-08,Negative,False,195,10.2,Low,65.8,500,January
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_112,83,Charolais,Female,Purchased_From_Other_Farm,2022-02-15,Negative,False,227,14.2,Low,65.8,337,February
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_085,31,Holstein,Female,Born_On_Farm,2020-03-31,Negative,False,263,7.5,Low,65.8,284,March
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_140,68,Charolais,Female,Born_On_Farm,2021-07-29,Negative,False,260,17.6,Low,65.8,466,July
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_135,111,Charolais,Male,Born_On_Farm,2021-12-16,Negative,False,253,15.2,Low,65.8,705,December
FARM_0679,54.858258,-7.566917,BT50 2QO,,028 8583 8771,No,153,Mixed,703,3,18,6.6,17,FARM_0679_ANIMAL_002,21,Holstein,Female,Born_On_Farm,2022-05-10,Negative,False,380,9.9,Low,65.8,447,May
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_015,119,Holstein,Male,Purchased_From_Other_Farm,2020-03-31,Positive,False,151,11.1,Medium,3.5,727,March
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_340,165,Hereford,Male,Born_On_Farm,2021-01-03,Positive,False,276,4.5,Medium,3.5,520,January
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_040,132,Angus,Female,Purchased_From_Other_Farm,2020-09-29,Negative,False,152,16.8,Medium,3.5,589,September
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_047,38,Limousin,Male,Born_On_Farm,2021-01-12,Negative,False,168,6.1,Medium,3.5,147,January
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_361,91,Charolais,Female,Born_On_Farm,2022-06-09,Negative,False,305,11.7,Medium,3.5,590,June
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_146,140,Limousin,Male,Born_On_Farm,2020-06-27,Positive,False,171,6.9,Medium,3.5,427,June
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_041,42,Charolais,Female,Born_On_Farm,2020-05-06,Positive,False,115,16.0,Medium,3.5,608,May
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_232,38,Jersey,Male,Purchased_From_Other_Farm,2022-10-20,Negative,False,221,8.5,Medium,3.5,279,October
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_278,141,Hereford,Male,Purchased_From_Other_Farm,2021-10-02,Negative,False,321,7.8,Medium,3.5,382,October
FARM_0680,54.34244991787514,-6.122273160328671,BT10 5AZ,88 Riverside Drive,028 4322 6249,,370,Beef,660,1,77,4.5,12,FARM_0680_ANIMAL_216,70,Charolais,Male,Born_On_Farm,2022-11-29,Negative,False,383,8.9,Medium,3.5,675,November
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_218,101,Limousin,Female,Purchased_From_Other_Farm,2020-02-04,Negative,False,288,10.7,Low,34.9,549,February
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_097,34,Holstein,Male,Born_On_Farm,2022-06-11,Negative,False,387,8.0,Low,34.9,381,June
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_208,173,Limousin,Male,Purchased_From_Other_Farm,2022-06-15,Positive,False,375,7.8,Low,34.9,545,June
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_249,18,Jersey,Female,Born_On_Farm,2020-08-07,Negative,False,147,10.9,Low,34.9,215,August
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_039,58,Hereford,Male,Born_On_Farm,2020-04-03,Negative,False,237,16.7,Low,34.9,525,April
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_077,144,Hereford,Female,Born_On_Farm,2021-02-14,Negative,False,200,6.1,Low,34.9,405,February
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_116,79,Charolais,Female,Purchased_From_Other_Farm,2022-06-06,Negative,False,176,15.1,Low,34.9,134,June
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_174,137,Hereford,Female,Born_On_Farm,2022-05-02,Negative,False,176,5.7,Low,34.9,500,May
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_152,146,Limousin,Female,Born_On_Farm,2021-08-21,Negative,False,328,16.1,Low,34.9,715,August
FARM_0681,54.3597,-6.757538,BT11 7OH,21 Antrim Road,,No,257,Beef,646,3,72,0.9,6,FARM_0681_ANIMAL_022,19,Angus,Female,Born_On_Farm,2022-09-10,Negative,False,225,5.9,Low,34.9,92,September
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_014,107,Holstein,Male,Born_On_Farm,2022-04-17,Negative,False,160,15.4,Low,43.2,284,April
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_056,151,Angus,Male,Born_On_Farm,2021-02-21,Negative,False,234,15.9,Low,43.2,530,February
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_078,158,Angus,Male,Born_On_Farm,2021-08-22,Negative,False,200,11.5,Low,43.2,261,August
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_005,41,Jersey,Female,Born_On_Farm,2020-10-03,Negative,False,320,4.6,Low,43.2,534,October
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_056,170,Jersey,Female,Born_On_Farm,2020-12-13,Negative,False,265,5.5,Low,43.2,295,December
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_056,110,Charolais,Female,Born_On_Farm,2020-10-26,Negative,False,280,9.3,Low,43.2,362,October
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_010,30,Holstein,Female,Purchased_From_Other_Farm,2022-09-26,Negative,False,314,6.3,Low,43.2,721,September
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_081,89,Limousin,Male,Purchased_From_Other_Farm,2021-04-12,Negative,False,115,5.4,Low,43.2,478,April
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_029,28,Angus,Male,Born_On_Farm,2022-01-14,Negative,False,200,5.0,Low,43.2,262,January
FARM_0682,54.187656,-6.609201,BT2 4YO,71 Oakwood Close,028 5554 7499,No,83,Mixed,425,3,100,9.5,2,FARM_0682_ANIMAL_077,63,Charolais,Male,Born_On_Farm,2021-07-27,Positive,False,111,13.2,Low,43.2,673,July
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_075,107,Jersey,Female,Born_On_Farm,2020-12-12,Negative,True,288,8.8,High,4.4,92,December
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_017,157,Angus,Male,Born_On_Farm,2021-02-05,Negative,True,361,17.2,High,4.4,342,February
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_009,170,Angus,Male,Born_On_Farm,2022-12-28,Negative,True,329,17.2,High,4.4,180,December
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_040,116,Hereford,Male,Born_On_Farm,2020-04-12,Negative,True,353,17.1,High,4.4,502,April
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_045,143,Jersey,Female,Born_On_Farm,2021-07-14,Negative,True,143,10.3,High,4.4,412,July
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_107,31,Holstein,Female,Born_On_Farm,2022-11-09,Negative,True,259,17.0,High,4.4,584,November
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_008,110,Charolais,Male,Born_On_Farm,2022-07-12,Negative,True,345,13.4,High,4.4,338,July
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_094,33,Charolais,Female,Purchased_From_Other_Farm,2022-12-22,Negative,True,276,16.4,High,4.4,308,December
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_071,121,Charolais,Female,Born_On_Farm,2022-01-27,Negative,True,100,9.0,High,4.4,687,January
FARM_0683,54.656032,-7.318262,BT37 1IQ,124 Omagh Road,028 2957 1359,No,129,Beef,504,3,143,0.6,33,FARM_0683_ANIMAL_001,174,Holstein,Male,Born_On_Farm,2022-02-08,Negative,True,280,13.4,High,4.4,425,February
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_133,168,Hereford,Male,Born_On_Farm,2021-10-08,Negative,False,357,7.8,Low,76.7,553,October
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_206,62,Angus,Male,Purchased_From_Other_Farm,2020-05-22,Negative,False,312,11.6,Low,76.7,278,May
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_011,91,Charolais,Male,Purchased_From_Other_Farm,2021-01-26,Negative,False,205,9.7,Low,76.7,577,January
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_119,131,Hereford,Male,Born_On_Farm,2020-02-16,Negative,False,346,11.6,Low,76.7,371,February
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_214,58,Holstein,Male,Purchased_From_Other_Farm,2022-08-10,Negative,False,313,4.0,Low,76.7,235,August
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_144,120,Holstein,Male,Born_On_Farm,2022-09-04,Negative,False,267,17.0,Low,76.7,385,September
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_123,174,Holstein,Female,Purchased_From_Other_Farm,2020-06-08,Negative,False,150,6.3,Low,76.7,308,June
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_167,179,Limousin,Female,Born_On_Farm,2021-05-29,Negative,False,318,12.3,Low,76.7,414,May
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_020,141,Charolais,Female,Born_On_Farm,2020-11-23,Negative,False,236,7.6,Low,76.7,693,November
FARM_0684,54.170694,-6.284326,BT25 5IM,119 Bangor Road,,No,338,Dairy,922,3,100,1.0,20,FARM_0684_ANIMAL_229,33,Holstein,Female,Purchased_From_Other_Farm,2020-07-09,Negative,False,357,5.3,Low,76.7,593,July
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_018,68,Holstein,Female,Born_On_Farm,2020-09-14,Negative,True,376,7.3,High,1.7,286,September
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_109,94,Limousin,Female,Born_On_Farm,2022-02-17,Positive,True,355,8.6,High,1.7,274,February
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_098,174,Hereford,Female,Born_On_Farm,2021-03-09,Negative,True,219,16.1,High,1.7,228,March
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_100,158,Charolais,Male,Purchased_From_Other_Farm,2020-10-17,Positive,True,115,15.8,High,1.7,100,October
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_104,34,Limousin,Male,Purchased_From_Other_Farm,2022-05-16,Negative,True,288,16.3,High,1.7,200,May
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_012,114,Jersey,Female,Born_On_Farm,2020-09-27,Negative,True,322,16.8,High,1.7,315,September
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_055,25,Angus,Female,Purchased_From_Other_Farm,2021-09-30,Negative,True,208,17.5,High,1.7,96,September
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_140,73,Charolais,Male,Purchased_From_Other_Farm,2021-01-12,Negative,True,349,4.5,High,1.7,454,January
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_003,57,Jersey,Male,Purchased_From_Other_Farm,2022-09-23,Negative,True,281,15.7,High,1.7,215,September
FARM_0685,54.318323,-6.098467,BT32 1NH,41 Castle Street,028 1892 6248,,176,Dairy,260,1,138,4.6,24,FARM_0685_ANIMAL_075,30,Hereford,Male,Born_On_Farm,2021-02-15,Positive,True,293,15.7,High,1.7,555,February
FARM_0686,55.034514,-6.519662,BT8 1CY,29 Station Road,028 2289 8553,No,286,Dairy,270,4,58,9.4,12,FARM_0686_ANIMAL_181,28,Hereford,Male,Born_On_Farm,2021-07-29,Negative,False,280,11.4,Medium,93.5,175,July
FARM_0686,55.034514,-6.519662,BT8 1CY,29 Station Road,028 2289 8553,No,286,Dairy,270,4,58,9.4,12,FARM_0686_ANIMAL_057,149,Hereford,Male,Born_On_Farm,2022-02-06,Negative,False,100,4.3,Medium,93.5,341,February
FARM_0686,55.034514,-6.519662,BT8 1CY,29 Station Road,028 2289 8553,No,286,Dairy,270,4,58,9.4,12,FARM_0686_ANIMAL_176,34,Holstein,Female,Born_On_Farm,2021-04-17,Negative,False,202,8.5,Medium,93.5,574,April
FARM_0686,55.034514,-6.519662,BT8 1CY,29 Station Road,028 2289 8553,No,286,Dairy,270,4,58,9.4,12,FARM_0686_ANIMAL_121,71,Hereford,Male,Born_On_Farm,2021-12-30,Negative,False,307,8.3,Medium,93.5,464,December
